date,forward_ps_ratio
"March 19, 2020",0.4224
"March 18, 2020",0.377
"March 17, 2020",0.3592
"March 16, 2020",0.3423
"March 13, 2020",0.4033
"March 12, 2020",0.3668
"March 11, 2020",0.4198
"March 10, 2020",0.4563
"March 9, 2020",0.4375
"March 6, 2020",0.4828
"March 5, 2020",0.4913
"March 4, 2020",0.5158
"March 3, 2020",0.5033
"March 2, 2020",0.5284
"Feb. 29, 2020",
"Feb. 28, 2020",0.5335
"Feb. 27, 2020",0.5244
"Feb. 26, 2020",0.5462
"Feb. 25, 2020",0.5503
"Feb. 24, 2020",0.5852
"Feb. 21, 2020",0.617
"Feb. 20, 2020",0.6233
"Feb. 19, 2020",0.609
"Feb. 18, 2020",0.5993
"Feb. 14, 2020",0.5995
"Feb. 13, 2020",0.6103
"Feb. 12, 2020",0.5991
"Feb. 11, 2020",0.5971
"Feb. 10, 2020",0.5925
"Feb. 7, 2020",0.5883
"Feb. 6, 2020",0.5617
"Feb. 5, 2020",0.5667
"Feb. 4, 2020",0.5575
"Feb. 3, 2020",0.5436
"Jan. 31, 2020",0.5467
"Jan. 30, 2020",0.5603
"Jan. 29, 2020",0.5596
"Jan. 28, 2020",0.5609
"Jan. 27, 2020",0.5612
"Jan. 24, 2020",0.5823
"Jan. 23, 2020",0.5854
"Jan. 22, 2020",0.5878
"Jan. 21, 2020",0.5954
"Jan. 17, 2020",0.6046
"Jan. 16, 2020",0.603
"Jan. 15, 2020",0.6015
"Jan. 14, 2020",0.6128
"Jan. 13, 2020",0.602
"Jan. 10, 2020",0.592
"Jan. 9, 2020",0.5973
"Jan. 8, 2020",0.5939
"Jan. 7, 2020",0.5851
"Jan. 6, 2020",0.5794
"Jan. 3, 2020",0.5789
"Jan. 2, 2020",0.5862
"Dec. 31, 2019",0.5715
"Dec. 30, 2019",0.5674
"Dec. 27, 2019",0.5765
"Dec. 26, 2019",0.5763
"Dec. 24, 2019",0.5699
"Dec. 23, 2019",0.5733
"Dec. 20, 2019",0.5598
"Dec. 19, 2019",0.5556
"Dec. 18, 2019",0.555
"Dec. 17, 2019",0.6169
"Dec. 16, 2019",0.6202
"Dec. 13, 2019",0.6261
"Dec. 12, 2019",0.6232
"Dec. 11, 2019",0.6012
"Dec. 10, 2019",0.5934
"Dec. 9, 2019",0.5915
"Dec. 6, 2019",0.5919
"Dec. 5, 2019",0.5818
"Dec. 4, 2019",0.5815
"Dec. 3, 2019",0.5712
"Dec. 2, 2019",0.5973
"Nov. 30, 2019",
"Nov. 29, 2019",0.6044
"Nov. 27, 2019",0.6099
"Nov. 26, 2019",0.6099
"Nov. 25, 2019",0.6025
"Nov. 22, 2019",0.5912
"Nov. 21, 2019",0.5743
"Nov. 20, 2019",0.575
"Nov. 19, 2019",0.5873
"Nov. 18, 2019",0.595
"Nov. 15, 2019",0.5979
"Nov. 14, 2019",0.5917
"Nov. 13, 2019",0.59
"Nov. 12, 2019",0.6088
"Nov. 11, 2019",0.6125
"Nov. 8, 2019",0.6164
"Nov. 7, 2019",0.619
"Nov. 6, 2019",0.6162
"Nov. 5, 2019",0.6225
"Nov. 4, 2019",0.6225
"Nov. 1, 2019",0.5911
"Oct. 31, 2019",0.5765
"Oct. 30, 2019",0.5885
"Oct. 29, 2019",0.5967
"Oct. 28, 2019",0.5982
"Oct. 25, 2019",0.597
"Oct. 24, 2019",0.5818
"Oct. 23, 2019",0.589
"Oct. 22, 2019",0.5839
"Oct. 21, 2019",0.5742
"Oct. 18, 2019",0.5661
"Oct. 17, 2019",0.5691
"Oct. 16, 2019",0.5694
"Oct. 15, 2019",0.5663
"Oct. 14, 2019",0.5543
"Oct. 11, 2019",0.5496
"Oct. 10, 2019",0.5338
"Oct. 9, 2019",0.5259
"Oct. 8, 2019",0.5226
"Oct. 7, 2019",0.5366
"Oct. 4, 2019",0.54
"Oct. 3, 2019",0.5352
"Oct. 2, 2019",0.5316
"Oct. 1, 2019",0.5349
"Sept. 30, 2019",0.5497
"Sept. 27, 2019",0.5474
"Sept. 26, 2019",0.5482
"Sept. 25, 2019",0.5553
"Sept. 24, 2019",0.541
"Sept. 23, 2019",0.5501
"Sept. 20, 2019",0.5619
"Sept. 19, 2019",0.5757
"Sept. 18, 2019",0.5699
"Sept. 17, 2019",0.6544
"Sept. 16, 2019",0.6555
"Sept. 13, 2019",0.6575
"Sept. 12, 2019",0.6552
"Sept. 11, 2019",0.6569
"Sept. 10, 2019",0.6505
"Sept. 9, 2019",0.6322
"Sept. 6, 2019",0.6113
"Sept. 5, 2019",0.6208
"Sept. 4, 2019",0.6007
"Sept. 3, 2019",0.5867
"Aug. 31, 2019",
"Aug. 30, 2019",0.5989
"Aug. 29, 2019",0.5945
"Aug. 28, 2019",0.5784
"Aug. 27, 2019",0.5646
"Aug. 26, 2019",0.5758
"Aug. 23, 2019",0.5738
"Aug. 22, 2019",0.5969
"Aug. 21, 2019",0.5972
"Aug. 20, 2019",0.5884
"Aug. 19, 2019",0.5977
"Aug. 16, 2019",0.589
"Aug. 15, 2019",0.577
"Aug. 14, 2019",0.5855
"Aug. 13, 2019",0.6061
"Aug. 12, 2019",0.5997
"Aug. 9, 2019",0.6122
"Aug. 8, 2019",0.6201
"Aug. 7, 2019",0.6066
"Aug. 6, 2019",0.6086
"Aug. 5, 2019",0.5938
"Aug. 2, 2019",0.6182
"Aug. 1, 2019",0.6166
"July 31, 2019",0.6439
"July 30, 2019",0.6509
"July 29, 2019",0.6517
"July 26, 2019",0.6604
"July 25, 2019",0.6639
"July 24, 2019",0.6644
"July 23, 2019",0.656
"July 22, 2019",0.64
"July 19, 2019",0.6309
"July 18, 2019",0.6243
"July 17, 2019",0.623
"July 16, 2019",0.6409
"July 15, 2019",0.6338
"July 12, 2019",0.6322
"July 11, 2019",0.6138
"July 10, 2019",0.6039
"July 9, 2019",0.6009
"July 8, 2019",0.6071
"July 5, 2019",0.6114
"July 3, 2019",0.6093
"July 2, 2019",0.6032
"July 1, 2019",0.6152
"June 28, 2019",0.6198
"June 27, 2019",0.6165
"June 26, 2019",0.6037
"June 25, 2019",0.5888
"June 24, 2019",0.6074
"June 21, 2019",0.6242
"June 20, 2019",0.6361
"June 19, 2019",0.6287
"June 18, 2019",0.6279
"June 17, 2019",0.618
"June 14, 2019",0.6212
"June 13, 2019",0.6254
"June 12, 2019",0.6092
"June 11, 2019",0.6019
"June 10, 2019",0.6109
"June 7, 2019",0.5965
"June 6, 2019",0.5921
"June 5, 2019",0.5987
"June 4, 2019",0.6024
"June 3, 2019",0.5751
"May 31, 2019",0.5824
"May 30, 2019",0.5901
"May 29, 2019",0.5959
"May 28, 2019",0.5918
"May 24, 2019",0.5973
"May 23, 2019",0.5998
"May 22, 2019",0.605
"May 21, 2019",0.6274
"May 20, 2019",0.6282
"May 17, 2019",0.6346
"May 16, 2019",0.6564
"May 15, 2019",0.6444
"May 14, 2019",0.6418
"May 13, 2019",0.6435
"May 10, 2019",0.6648
"May 9, 2019",0.6706
"May 8, 2019",0.6701
"May 7, 2019",0.6747
"May 6, 2019",0.6932
"May 3, 2019",0.7024
"May 2, 2019",0.6985
"May 1, 2019",0.6932
"April 30, 2019",0.7076
